creator_name,YT_Title,YT_id,YT_Username,Facebook_Username,Instagram handle,TikTok_Username,AdWords Placement,YT_content_owner,country,industry,property,Content Genre,themes,YT_category,Facebook_category,Twitch_URL,TikTok_URL,Tubular_Profile_URL,Feb_2024_YouTube_V30,Feb_2024_Facebook_V30,Feb_2024_Instagram_V30,Feb_2024_TikTok_V30,Feb_2024_YouTube_ER30,Feb_2024_Facebook_ER30,Feb_2024_Instagram_ER30,Feb_2024_TikTok_ER30,Feb_2024_YouTube_E30,Feb_2024_Facebook_E30,Feb_2024_Instagram_E30,Feb_2024_TikTok_E30,YT_Current_All_Time_Subscribers,Facebook_Current_All_Time_Followers,Instagram_Current_All_Time_Followers,Twitter_Current_All_Time_Followers,Twitch_Current_All_Time_Followers,TikTok_Current_All_Time_Followers,YT_Current_All_Time_Views,Facebook_Current_All_Time_Views,Instagram_Current_All_Time_Views,Twitter_Current_All_Time_Views,Twitch_Current_All_Time_Views,YT_Current_All_Time_Engagements,Facebook_Current_All_Time_Engagements,Instagram_Current_All_Time_Engagements,Twitter_Current_All_Time_Engagements,YT_Total_Uploads,Facebook_Total_Uploads,Instagram_Total_Uploads,Twitter_Total_Uploads,TikTok_Total_Uploads,30d_YT_Subscribers,30d_Facebook_Followers,30d_Instagram_Followers,30d_Twitter_Followers,30d_Twitch_Followers,30d_TikTok_Followers,Feb_2024_YT_Subscribers_Growth,Feb_2024_Facebook_Followers_Growth,Feb_2024_Instagram_Followers_Growth,Feb_2024_Twitter_Followers_Growth,Feb_2024_Twitch_Followers_Growth,Feb_2024_TikTok_Followers_Growth,Feb_2024_YT_Views,Feb_2024_Facebook_Views,Feb_2024_Instagram_Views,Feb_2024_Twitter_Views,Feb_2024_TikTok_Views,Feb_2024_YT_Views_Growth,Feb_2024_Facebook_Views_Growth,Feb_2024_Instagram_Views_Growth,Feb_2024_Twitter_Views_Growth,Feb_2024_TikTok_Views_Growth,Feb_2024_YT_Engagements,Feb_2024_Facebook_Engagements,Feb_2024_Instagram_Engagements,Feb_2024_Twitter_Engagements,Feb_2024_TikTok_Engagements,Feb_2024_YT_Engagements_Growth,Feb_2024_Facebook_Engagements_Growth,Feb_2024_Instagram_Engagements_Growth,Feb_2024_Twitter_Engagements_Growth,Feb_2024_TikTok_Engagements_Growth,influencer score,YT_last_upload_date,YT_%_30_days_sub_growth,Facebook_%_30_days_Followers_Growth,Instagram_%_30_days_Followers_Growth,Twitter_%_30_days_Followers_Growth,Twitch_%_30_days_Followers_Growth,TikTok_%_30_days_Followers_Growth,YT_uploads_last_30_days,TikTok_uploads_last_30_days,YT_audience_location_country_1,YT_audience_location_country_1_%,YT_audience_location_country_2,YT_audience_location_country_2_%,YT_audience_location_country_3,YT_audience_location_country_3_%,FB_audience_location_country_1,FB_audience_location_country_1_%,FB_audience_location_country_2,FB_audience_location_country_2_%,FB_audience_location_country_3,FB_audience_location_country_3_%,YT_male_all_%,YT_female_all_%,YT_demo_last_update,FB_demo_last_update,YT_gid,Facebook_gid,Instagram_gid,Twitter_gid,Twitch_gid,TikTok_gid
Soft ASMR,Soft ASMR,5Tts1_-ZRxtox5Cv1gox8A,,,,,http://youtube.com/channel/UC5Tts1_-ZRxtox5Cv1gox8A,,US,,,Beauty,"unboxing,autonomous sensory meridian response,vlog,Yeti,haul video,cosmetics,eating",People & Blogs,,,,https://tubularlabs.com/creator/u2ghvmV18N,15671,,,,3.096,,,,892,,,,186000,,,,,,44569779,,,,,1120148,,,,824,,,,,0,,,,,,,,,,,,340487,,,,,-0.034996528122210095,,,,,14879,,,,,-0.1463568559954102,,,,,515.8041880155401,20240404T210009Z,0.0,,,,,,13,,US,62.264150943396224,GB,9.19811320754717,CA,6.132075471698113,,,,,,,17.014435551977176,82.98556444802283,2024-03,,yta_5Tts1_-ZRxtox5Cv1gox8A,,,,,
Hannah Barron,Everything Outdoors by Girls,1kHzguMDw_go960WF6sQDw,,,hannahbarronfitness,,http://youtube.com/channel/UC1kHzguMDw_go960WF6sQDw,,US,,,Entertainment,"physical exercise,squat,shorts,cosmetics,hunting,fishing,physical fitness,outdoor recreation",Film & Animation,Episode,,,https://tubularlabs.com/creator/282p9gQhZN03MYyW701,33040,,,,2.8977,,,,1761,,,,80000,,227050,,,,25655182,28638079,2227790,,,723276,139134,353883,,443,69,35,,4,33100,,2284,,,,-0.7525773195876289,,,,,,917520,0,,,0,-0.6262308144487259,,,,,22960,0,2,,0,-0.7962732919254658,,-0.8461538461538461,,,515.6401318680054,20240404T194404Z,0.41375,,0.010059458269103,,,,43,0,US,87.22627737226277,CA,5.200729927007299,GB,1.824817518248175,,,,,,,77.72838616386055,22.271613836139455,2024-03,,yta_1kHzguMDw_go960WF6sQDw,fba_485865628882187,iga_5447219802,,,tka_6787008633013322758
Greydon,Greydon,FWDp9pCBafiCaaGf3ZQgTg,,,,,http://youtube.com/channel/UCFWDp9pCBafiCaaGf3ZQgTg,,US,,,"Health, Fitness & Self Help","mentalism,health,mental health recovery,hospital,disease,awareness,mental health,mental disorder,cleanliness,psychotherapy,scar,cosmetics",People & Blogs,,,,https://tubularlabs.com/creator/5636PxyANG03bJVvV01,27953,,,,4.0759,,,,2096,,,,24200,,,,,,7306094,,,,,494670,,,,129,,,,,4300,,,,,,-0.6041666666666666,,,,,,1031458,,,,,-0.2867741170401891,,,,,62320,,,,,-0.3757762730878641,,,,,515.2098927886776,20240405T021322Z,0.17768595041322302,,,,,,10,,,,,,,,,,,,,,27.838236259916723,72.16176374008327,,,yta_FWDp9pCBafiCaaGf3ZQgTg,,,,,
Doom,Doom,dNKPjZF6xZj5K41X_NK0-w,,,,,http://youtube.com/channel/UCdNKPjZF6xZj5K41X_NK0-w,,US,,,Gaming,cosmetics,Gaming,,,,https://tubularlabs.com/creator/57oUz2CBx03b1EGJ01,163538,,,,1.7637,,,,5307,,,,23200,,,,,,5324284,,,,,177118,,,,80,,,,,1700,,,,,,0.546242774566474,,,,,,2722668,,,,,0.7869825126081968,,,,,86943,,,,,0.7096926435018583,,,,,515.0819716481301,20240406T183029Z,0.07327586206896501,,,,,,6,,,,,,,,,,,,,,72.05074953910055,27.949250460899446,,,yta_dNKPjZF6xZj5K41X_NK0-w,,,,,
Rae li tv ,Rae li tv ,9C2KRCuW6rro-G-KZj7-VA,,,,,http://youtube.com/channel/UC9C2KRCuW6rro-G-KZj7-VA,,US,,,Entertainment,"dance,cosmetics,humor,vlog,Internet meme,skin care",People & Blogs,,,,https://tubularlabs.com/creator/783Dqr3sXE03anPRm01,6641,,,,2.751,,,,336,,,,11600,,,,,,5273045,,,,,195212,,,,868,,,,,600,,,,,,0.0,,,,,,284883,,,,,-0.04788275792921359,,,,,11577,,,,,-0.31448365703458075,,,,,514.8079548460057,20240403T014112Z,0.051724137931034,,,,,,78,,,,,,,,,,,,,,40.34089818691593,59.65910181308407,,,yta_9C2KRCuW6rro-G-KZj7-VA,,,,,
kaavikiwi,kaavikiwi,KjFW3fLTteXH4p6pir1H2Q,,,kaavikiwi,kaavikiwi,http://youtube.com/channel/UCKjFW3fLTteXH4p6pir1H2Q,,US,,,Entertainment,"melanin,cake,dry shampoo,shampoo,clothing,skin care,lip,cosmetics,hair,skin",People & Blogs,,,https://www.tiktok.com/@kaavikiwi,https://tubularlabs.com/creator/753HE9z3Nw03RU9ST01,36259,,,47302,3.4175,,,1.2445,2280,,7562,2354,211000,,198620,3724,,430900,36794073,,254199,3257,,2247788,,2760260,46,221,,331,6,702,32000,,14311,0,,1500,2.6666666666666665,,-0.7437313089487002,,,3.25,2549463,,,0,1439374,4.133846423371775,,,,3.25,166033,,57823,0,173888,5.737258561921766,,-0.4361262262789382,,4.590894476239471,514.6740524109239,20240403T004719Z,0.151658767772511,,0.07205215990333301,0.0,,0.003481086098862,14,14,US,68.38709677419355,CA,5.806451612903226,GB,5.161290322580645,,,,,,,23.260287882652445,76.73971211734757,2024-03,,yta_KjFW3fLTteXH4p6pir1H2Q,,iga_12969234,twa_996422094,,tka_6575453364426391558
Mabell Rodriguez,Mabell Rodríguez,nqnJCzgMLG-sUOY0cSRF4g,,makeupmabell,makeup_mabell,makeup_mabell,http://youtube.com/channel/UCnqnJCzgMLG-sUOY0cSRF4g,,US,,,People & Blogs,"make-up artist,cosmetics",Howto & Style,Personal blog,,https://www.tiktok.com/@makeup_mabell,https://tubularlabs.com/creator/697zhyFUU03VJSXK01,66587,76305,,601873,2.724,1.1192,,1.1019,3337,2041,23605,26527,1220000,1617303,945749,,,3300000,591629440,2867726,0,,,40421110,16827262,13541007,,2141,1678,887,,3123,10000,0,6270,,,0,-0.6666666666666666,-0.7679178251467408,-0.6944692049747443,,,,9700488,47092,,,40805894,-0.21514420392925973,-0.2564616720612615,,,,388192,123010,384152,,2621397,-0.21732801325851894,-0.36607487953825146,-0.594684448477239,,1.7101265430184232,514.6121190357821,20240406T215329Z,0.008196721311475001,0.0,0.006629666010749001,,,0.0,33,22,US,32.75217932752179,MX,24.159402241594023,ES,7.22291407222914,,,,,,,32.66824494909388,67.33175505090611,2024-03,,yta_nqnJCzgMLG-sUOY0cSRF4g,fba_103371721425013,iga_11161742444,,,tka_6614138172309127173
Payton B,Payton B,WN3ZQZczzqCN9aUt8I00HQ,,,payton.b,bae.ton,http://youtube.com/channel/UCWN3ZQZczzqCN9aUt8I00HQ,,US,,,People & Blogs,"comedy,cosmetics,humor,vlog,eating,skin,hair,mukbang,food,wig,intimate relationship",Howto & Style,,http://www.twitch.tv/baeton,https://www.tiktok.com/@bae.ton,https://tubularlabs.com/creator/F69OdPVYmj,28843,,,16042,2.5054,,,3.3345000000000002,1752,,,2139,487000,,,,4,160700,44540233,,46411,4931534,,1561307,,9104,92611,840,,48,76,309,6000,,,,0,-100,0.0,,,,,,552115,,,0,165006,-0.19875106665815276,,,,,18645,,0,0,20956,-0.2706540447504303,,,,0.5024376254660167,514.449347384212,20240406T095512Z,0.012320328542094002,,,,0.0,-0.0006222775357809583,25,9,US,90.2654867256637,CA,4.20353982300885,GB,0.8849557522123891,,,,,,,11.504797155985564,88.49520284401444,2024-03,,yta_WN3ZQZczzqCN9aUt8I00HQ,,iga_19605702,twa_1037794178032390147,tta_baeton,tka_6805811743689540614
Jessica Pettway,Jessica Pettway,HbEypksuxyZD0MTlHv2WsA,jessicapettway,jessicapettwayofficial,jessicapettway,,http://youtube.com/channel/UCHbEypksuxyZD0MTlHv2WsA,,US,,,Beauty,"hairstyle,cosmetics,wig,hair",Howto & Style,Public Figure,,,https://tubularlabs.com/creator/1SwMxtv73o,,,,,,,,,,,,,230000,1272,160769,1405,,,20974604,3860,2526445,8437,,620455,185,909526,178,454,22,856,20,,2000,0,14480,0,,,,-1.75,,,,,6729,1,,0,,0.09628543499511241,-0.75,,,,205,0,5,0,,0.3945578231292517,,-0.8717948717948718,,,514.4158563238029,20220723T022250Z,0.008695652173913,0.0,0.09006711492887301,0.0,,,0,,,,,,,,,,,,,,,,,,yta_HbEypksuxyZD0MTlHv2WsA,fba_1802067906735399,iga_39100831,twa_342359738,,
Kyrah Stewart,Kyrah Stewart,vq-bpcRvd0-9W158hwLaTw,,,kyrahstewart,kaelinandkyrah,http://youtube.com/channel/UCvq-bpcRvd0-9W158hwLaTw,,US,,,People & Blogs,"lip,clothing,mother,vlog,cosmetics,humor",Howto & Style,,,https://www.tiktok.com/@kaelinandkyrah,https://tubularlabs.com/creator/WLohpofh8g,9135,,,,3.621,,,,608,,1262,,527000,,204815,35191,,56800,39669231,,2032930,8198,,1903136,,992350,430,491,,258,2,568,0,,-558,0,,-200,,,,,,,80931,,,0,0,-0.6832619739035826,,,,,4547,,4359,0,0,-0.7093082725994119,,-0.7785060975609757,,-1.0,514.2132391456132,20240406T203357Z,0.0,,-0.002724409833264,0.0,,-0.0035211267605630005,2,0,US,87.71428571428571,GB,2.857142857142857,CA,2.285714285714285,,,,,,,8.8019259365856,91.1980740634144,2024-03,,yta_vq-bpcRvd0-9W158hwLaTw,,iga_4760936,twa_331868469,,tka_6783066548925940741
Lauren Mae Beauty,Lauren Mae Beauty,k_pgP3DpoPNEjn9NthCsAg,,,,,http://youtube.com/channel/UCk_pgP3DpoPNEjn9NthCsAg,,US,,,Beauty,"palette,lip,foundation,eye,highlighter,aroma compound,cosmetics,blusher,perfume,concealer,Sephora,eye shadow",Howto & Style,,,,https://tubularlabs.com/creator/SElFeni1Pw,46769,,,,3.1906,,,,2745,,,,137000,,,,,,30818692,,,,,1898684,,,,1733,,,,,2000,,,,,,-0.6666666666666666,,,,,,410123,,,,,-0.006340553375006057,,,,,20308,,,,,0.030810618750317244,,,,,514.0871021464739,20240405T120011Z,0.014598540145985002,,,,,,5,,US,69.18652423993427,CA,7.313064913722268,GB,4.930156121610517,,,,,,,4.6529790730917835,95.34702092690821,2024-03,,yta_k_pgP3DpoPNEjn9NthCsAg,,,,,
Marisa Marie,Marisa Marie,zYwArlTP8OLsROCsEIYaww,,,,,http://youtube.com/channel/UCzYwArlTP8OLsROCsEIYaww,,US,,,People & Blogs,"Shein,winter clothing,cosmetics,handbag,high heels,costume accessory,jewelry,haul video,clothing,vlog,Christmas,shoe",People & Blogs,,,,https://tubularlabs.com/creator/662bWntSju03U59XU01,62543,,,,3.2134,,,,3697,,,,243000,,,,,,23968988,,,,,1044710,,,,426,,,,,7000,,,,,,-0.125,,,,,,887071,,,,,0.020122519903446864,,,,,38369,,,,,0.11146838156484459,,,,,514.0342656405472,20240404T190003Z,0.028806584362139002,,,,,,6,,US,82.49258160237389,CA,2.818991097922848,GB,2.670623145400593,,,,,,,9.452353618287797,90.5476463817122,2024-03,,yta_zYwArlTP8OLsROCsEIYaww,,,,,
Rach ASMR,Rach ASMR,OfpVLl8AnzotxL7yjkWU8A,,,,,http://youtube.com/channel/UCOfpVLl8AnzotxL7yjkWU8A,,US,,,Entertainment,"Trisha Paytas,social media,Gibi ASMR,Maria GentleWhispering ASMR,haul video,cosmetics,YouTube,autonomous sensory meridian response",People & Blogs,,,,https://tubularlabs.com/creator/6SQEzWQTP03PhrYs01,34134,,,,2.9682,,,,1864,,,,169000,,,,,,51765971,,,,,2536644,,,,1060,,,,,2000,,,,,,0.0,,,,,,822551,,,,,-0.10143390240811707,,,,,31484,,,,,-0.0983705146195481,,,,,513.9304149078914,20240327T221314Z,0.011834319526627,,,,,,5,,US,61.204819277108435,GB,9.63855421686747,CA,6.265060240963856,,,,,,,18.81972198764164,81.18027801235834,2024-03,,yta_OfpVLl8AnzotxL7yjkWU8A,,,,,
Rykky,Rykky,T0E7b3kZ8ZdXRPvzdMn8qA,,,rykky.yy,ry2ky,http://youtube.com/channel/UCT0E7b3kZ8ZdXRPvzdMn8qA,,US,,,Beauty,"clothing,viral phenomenon,vlog,hair,wig,cosmetics",Entertainment,,,https://www.tiktok.com/@ry2ky,https://tubularlabs.com/creator/7U3JagN3Xb03S61qg01,124634,,,309995,3.6633,,,6.1696,8401,,,76501,316000,,255648,49032,,1800000,27417748,,0,1957161,,1420161,,93237,104758,136,,9,15,1403,3000,,321,0,,0,-0.2,,,,,,594470,,,0,2263937,-0.017672866077846537,,,,,33607,,12,0,91699,0.21861628834578287,,-0.9992338143276721,,-0.7485294157975708,513.746945744151,20240401T203135Z,0.009493670886075,,0.0012556327450240002,0.0,,0.0,1,2,US,90.61488673139159,CA,2.912621359223301,GB,1.294498381877022,,,,,,,8.627871029031573,91.37212897096843,2024-03,,yta_T0E7b3kZ8ZdXRPvzdMn8qA,,iga_2204837807,twa_1031350406591524864,,tka_6802705841449190405
Naturally Sunny,Naturally Sunny,iGSAo2dhYYMacMfBd617rg,,,naturally.sunny,naturally.sunny,http://youtube.com/channel/UCiGSAo2dhYYMacMfBd617rg,,US,,,Beauty,"hair conditioner,hairstyle,hair,skin care,cosmetics,foundation,waves,moisturizer,face,vlog,hair coloring,skin",Howto & Style,,,https://www.tiktok.com/@naturally.sunny,https://tubularlabs.com/creator/svHdScfO11,18779,,,30131,5.3101,,,2.7111,1834,,19578,3267,348000,,137038,,,85200,31640271,,1588697,17335,,1627527,,2412290,1036,755,,318,48,351,1000,,394,,,300,-0.5,,-0.40985485103132163,,,0.1,343029,,,0,893764,-0.0569130948780689,,,,0.1,18575,,52420,0,95334,-0.11073343546533895,,-0.33278177305415896,,0.608035623924704,513.7368141097687,20240405T010007Z,0.00287356321839,,0.0028751149316240004,,,0.0035211267605630005,5,11,US,91.25214408233276,CA,2.229845626072041,GB,1.372212692967409,,,,,,,5.101084462844303,94.8989155371557,2024-03,,yta_iGSAo2dhYYMacMfBd617rg,,iga_221933490,twa_247982087,,tka_6801727155086033926
Mr Manny,Mr Manny,0VgIyiCjyUCjXzTEXq1CTA,,,,,http://youtube.com/channel/UC0VgIyiCjyUCjXzTEXq1CTA,,US,,,Entertainment,"cosmetics,humor,prom,Olivia Rodrigo,dating,embarrassment",Entertainment,,,,https://tubularlabs.com/creator/212oURETvT03Zvnra01,40305,,,,3.3038,,,,2450,,,,396000,,,,,,118426855,,,,,5815445,,,,113,,,,,11000,,,,,,-0.5483870967741935,,,,,,3274757,,,,,-0.5546431522561616,,,,,117578,,,,,-0.3849879694528716,,,,,513.3313184568332,20240401T003226Z,0.027777777777777003,,,,,,5,,US,60.89887640449439,GB,8.089887640449438,CA,4.044943820224719,,,,,,,48.918301764775,51.081698235225005,2024-03,,yta_0VgIyiCjyUCjXzTEXq1CTA,,,,,
Gifts,Gifts,TTlrG5i4TOrN7IE6c5yFZQ,,,,,http://youtube.com/channel/UCTTlrG5i4TOrN7IE6c5yFZQ,,US,,,Fashion & Style,"cosmetics,fashion,backpack,beauty,glitter",People & Blogs,,,,https://tubularlabs.com/creator/2u3HgL8Hjg03batDi01,296177,,,,1.7177,,,,9361,,,,181000,,,,,,196865995,,,,,3322945,,,,567,,,,,30000,,,,,,-0.49145941133923104,,,,,,45749560,,,,,-0.5594872162345822,,,,,866496,,,,,-0.5004588996554794,,,,,513.2844786005563,20240404T155627Z,0.16574585635359101,,,,,,21,,US,34.65346534653465,BR,8.91089108910891,MX,5.9405940594059405,,,,,,,42.064475903105254,57.935524096894746,2024-03,,yta_TTlrG5i4TOrN7IE6c5yFZQ,,,,,
Giovanna,Giovanna,HnUNLMJE9zuSmUxBvmIQYw,,,,,http://youtube.com/channel/UCHnUNLMJE9zuSmUxBvmIQYw,,US,,,Beauty,"lip,brush,eyelash,cosmetics,blusher,mascara,glitter,eyeliner,eyebrow,eye shadow,ColourPop Cosmetics,eye",People & Blogs,,,,https://tubularlabs.com/creator/5P3BMtMFZX03Vr4mk01,24877,,,,2.5137,,,,1150,,,,111000,,,,,,67247018,,,,,4147341,,,,644,,,,,24700,,,,,,0.15789473684210525,,,,,,3824847,,,,,-0.07247047731244785,,,,,159989,,,,,0.8215757713765228,,,,,513.2181686523679,20240405T221602Z,0.22252252252252203,,,,,,13,,US,64.34977578475336,CA,6.502242152466367,GB,5.15695067264574,,,,,,,19.931589896125203,80.06841010387478,2024-03,,yta_HnUNLMJE9zuSmUxBvmIQYw,,,,,
Adriana Filomeno,Adriana Filomeno,2C29CkJ80rsyXrpA34eAgg,,,,adrianafilomeno,http://youtube.com/channel/UC2C29CkJ80rsyXrpA34eAgg,,US,,,Beauty,"curly hair,eyeliner,cosmetics,hairstyle,hair",Howto & Style,,,https://www.tiktok.com/@adrianafilomeno,https://tubularlabs.com/creator/2z9MELgU603Rd17G01,238283,,,600397,5.9547,,,3.4684,26107,,,83296,168000,,,,,1700000,17781166,,,,,2153525,,,,114,,,,1280,13000,,,,,0,-0.5212765957446809,,,,,-1.0,5049880,,,,9557722,-0.3236845150341139,,,,-1.0,648538,,,,1217439,-0.2249034622137181,,,,-0.4865217327122079,512.7434938570823,20240406T205842Z,0.07738095238095201,,,,,0.0,17,13,US,20.833333333333336,MX,16.517857142857142,ES,12.797619047619047,,,,,,,20.157494339808217,79.84250566019179,2024-03,,yta_2C29CkJ80rsyXrpA34eAgg,,,,,tka_6783880542041211910
Ainur Aitimova 🧿,Aneka Aitimova,CrVkyhV5KKNbTEeuXvs0RQ,,,aneka_aitimova,aneka_aitimova,http://youtube.com/channel/UCCrVkyhV5KKNbTEeuXvs0RQ,,US,,,Family & Parenting,"fashion,hair,Internet meme,cosmetics,mother,twin,hairstyle,clothing",People & Blogs,,,https://www.tiktok.com/@aneka_aitimova,https://tubularlabs.com/creator/2z76MhvQj03NakxL01,430653,,,144275,3.3915,,,3.365,26874,,51578,19419,284000,,555129,1127,,621200,128068029,,9120240,1312,,4877245,,9505648,24,140,,570,1,591,14000,,7486,0,,6200,-0.375,,-0.6137298091042585,,,-6.375,7183678,,,0,3657834,-0.3352848187940727,,,,-6.375,158262,,468390,0,131791,-0.6298267978060276,,-0.07910905240972264,,-0.6446839142438099,512.7250135337737,20240330T230335Z,0.049295774647887,,0.013485153901165002,0.0,,0.009980682549903001,7,15,US,43.888888888888886,CA,5.333333333333334,GB,4.777777777777778,,,,,,,24.731673079925596,75.2683269200744,2024-03,,yta_CrVkyhV5KKNbTEeuXvs0RQ,,iga_1580259912,twa_1256290543761424385,,tka_6775653209840403461
Snega,Snega,llCUyUEGDf0YbeqaxffDJQ,,,snegasan,snegasan,http://youtube.com/channel/UCllCUyUEGDf0YbeqaxffDJQ,,US,,,Beauty,"Halloween,face,skin care,moisturizer,cosmetics,eating,autonomous sensory meridian response,mukbang,skin",People & Blogs,,,https://www.tiktok.com/@snegasan,https://tubularlabs.com/creator/5L2v1x41Eh03RWMs201,44224,,,50205,1.4363000000000001,,,1.6198000000000001,1168,,6093,3252,1250000,,221236,82,,3100000,2013267270,,73116,83912,,26173035,,7806056,3241,494,,517,153,522,10000,,-494,0,,0,-0.3333333333333333,,,,,,26150464,,,0,3863246,-0.08704818414836547,,,,,275099,,82947,0,60294,-0.21633816939805095,,1.42506724359724,,-0.6246615081020176,512.4264666010336,20240312T090625Z,0.008,,-0.00223290965304,0.0,,0.0,1,2,,,,,,,,,,,,,41.0658849167343,58.93411508326571,,,yta_llCUyUEGDf0YbeqaxffDJQ,,iga_32336185218,twa_1418799323861630981,,tka_6811201630936269830
Shawty Bae ,Shawty Bae ,Vwz-0KUrmFFxjssNAx2Afg,,,,,http://youtube.com/channel/UCVwz-0KUrmFFxjssNAx2Afg,,US,,,Entertainment,"shorts,TikTok,comedy,dance,birthday,clothing,cosmetics,humor",Entertainment,,,,https://tubularlabs.com/creator/3Xar6V6KX03Zvnra01,41008,,,,1.824,,,,1376,,,,83700,,,,,,10852755,,,,,354322,,,,356,,,,,1200,,,,,,1.048780487804878,,,,,,2839595,,,,,2.0454523517141157,,,,,90003,,,,,2.22764927380312,,,,,512.2084300671739,20240405T195058Z,0.014336917562724,,,,,,8,,US,93.19371727748691,MX,2.8795811518324603,CA,2.094240837696335,,,,,,,35.378771247047865,64.62122875295213,2024-03,,yta_Vwz-0KUrmFFxjssNAx2Afg,,,,,
Michaila Cothran,michaila cothran, -_fMVoLiMrulfTdAQmJ69g,,,michailacothran,michaila.cothran,http://youtube.com/channel/UC-_fMVoLiMrulfTdAQmJ69g,,US,,,Fashion & Style,"cosmetics,humor,vintage clothing,jeans,fashion,skirt,clothing",People & Blogs,,,https://www.tiktok.com/@michaila.cothran,https://tubularlabs.com/creator/723HE9z4HG03RWoZU01,14421,,,369625,7.4264,,,3.996,1970,,86089,59081,159000,,305200,,,911500,64204855,,3513,,,4942970,,11281732,,75,,175,,662,15000,,78009,,,57100,,,0.1401419738951225,,,-0.902834008097166,2132985,,,,2965504,4.113220392615624,,,,-0.902834008097166,143679,,309543,,392564,5.99780829924021,,0.46528537143019444,,-0.4515669356461095,512.1404908616972,20240401T185237Z,0.09433962264150901,,0.255599606815203,,,0.062643993417443,3,11,US,65.75875486381322,GB,5.447470817120623,CA,5.447470817120623,,,,,,,23.452886571203013,76.54711342879698,2024-03,,yta_-_fMVoLiMrulfTdAQmJ69g,,iga_3736477902,,,tka_6717010709143651334
Tom Slime,Tom Slime,Os8VELPB5GC_eKibH9e-CQ,,,,,http://youtube.com/channel/UCOs8VELPB5GC_eKibH9e-CQ,,US,,,Home & DIY,"cosmetics,Twitter,oddly satisfying video,Slime,autonomous sensory meridian response",Howto & Style,,,,https://tubularlabs.com/creator/Z8HeKsuUYn,9981,,,,0.43060000000000004,,,,79,,,,9280000,,,189,,,3445492747,,,,,14580746,,,,3913,,,,,0,,,0,,,,,,,,,4293400,,,,,-0.010076085385145515,,,,,8901,,,,,0.010214504596527068,,,,,512.1363026336779,20240406T131716Z,0.0,,,0.0,,,24,,,,,,,,,,,,,,43.184673941653244,56.81532605834675,,,yta_Os8VELPB5GC_eKibH9e-CQ,,,twa_3008926062,,
PositivelyPayzlee💕,PositivelyPayzlee💕,3ltewJ6lWyCPhYBX3ys6yQ,,,,,http://youtube.com/channel/UC3ltewJ6lWyCPhYBX3ys6yQ,,US,,,Beauty,"clothing,skin care,father,dance,vlog,cosmetics,humor,Sephora",People & Blogs,,,,https://tubularlabs.com/creator/782NCeAe5R03bLiP501,24576,,,,2.5604,,,,1157,,,,27700,,,,,,9050742,,,,,412165,,,,343,,,,,3900,,,,,,0.25,,,,,,2629223,,,,,0.5019230868099609,,,,,116029,,,,,0.4346530491122212,,,,,511.72017704881034,20240405T200211Z,0.140794223826714,,,,,,25,,,,,,,,,,,,,,22.70094273269676,77.29905726730323,,,yta_3ltewJ6lWyCPhYBX3ys6yQ,,,,,
Demi Ngai,Demi Ngai,t2zu0YnuecpanyDmhh5M_A,,,demingai,demingai,http://youtube.com/channel/UCt2zu0YnuecpanyDmhh5M_A,,US,,,Beauty,"foundation,face,cosmetics,humor,Internet meme,Contouring,clown,makeover",Entertainment,,,https://www.tiktok.com/@demingai,https://tubularlabs.com/creator/3XiX4cpCx03Vt6VY01,63736,,,421704,3.3369,,,2.2929,3913,,1232,38677,292000,,150205,,,3100000,139240142,,0,,,6042105,,3042995,,183,,515,,1171,9000,,709,,,0,-1.032258064516129,,,,,-1.0,717679,,,,20939114,-0.9520321210389918,,,,-1.0,15614,,31405,,1695078,-0.9752612274322472,,0.05142455388529914,,-0.30518342108661034,511.7131283821938,20240404T170012Z,0.030821917808219003,,0.004720215705202001,,,0.0,16,29,US,58.68544600938967,CA,8.450704225352112,GB,6.103286384976526,,,,,,,26.189571891704965,73.81042810829503,2024-03,,yta_t2zu0YnuecpanyDmhh5M_A,,iga_230247038,,,tka_6925982675997459461
maha,maha,urh3pfozU5fl_B5UpSwbPA,,,,,http://youtube.com/channel/UCurh3pfozU5fl_B5UpSwbPA,,US,,,Entertainment,cosmetics,People & Blogs,,,,https://tubularlabs.com/creator/5U3H14wYPj03biQqp01,82566,,,,2.9194,,,,4435,,,,34000,,,,,,15722145,,,,,994201,,,,125,,,,,19600,,,,,,5.702047005307051,,,,,,4692195,,,,,4.742645447992177,,,,,279462,,,,,5.053284813828059,,,,,510.9457354239131,20240407T000141Z,0.5764705882352941,,,,,,17,,US,62.4,CA,5.6,GB,4.8,,,,,,,25.521276431036448,74.47872356896355,2024-03,,yta_urh3pfozU5fl_B5UpSwbPA,,,,,
