,Video_Title,Platform,YouTube_AdWords_Placement,YouTube_Video_ID,Video_URL,YouTube_Category,Views,V1,V2,V3,V7,V30,Total_Engagements,ER1,ER2,ER3,ER7,ER30,E1,E2,E3,E7,E30,Likes,Comments,Twitter Favorites,Tweets,Facebook_Total_Engagements,Facebook_Likes,Facebook_Comments,Facebook_Loves,Facebook_Hahas,Facebook_Wows,Facebook_Sads,Facebook_Angrys,Facebook_Page_URL,Instagram handle,TikTok_Account_URL,Topics,YouTube_Topics,Published_Date,Creator,Creator_FollowerCount_or_YouTube_Subscribers,Creator_Country,Creator_Genre,YouTube_Channel_ID,Duration (seconds),Live,Categories,Sound Title,Sound Author,transcript,thumbnail_url,title,view_count,length,publish_date,author
2034,A lesson In Procrastination #shorts #skit,youtube,www.youtube.com/watch?v=XwDsTzhIWOA,XwDsTzhIWOA,https://www.youtube.com/watch?v=XwDsTzhIWOA,Entertainment,16,,,,,,1,,,,,,,,,,,0,1,,,,,,,,,,,,,,,Entertainment,2024-03-11 05:16,Austin Pritchard,1480.0,US,General Interest,iqAxBEUKY4dGh7Vc-lF6wQ,60,False,,,,nan,nan,nan,,,nan,nan
2035,Hoyo events not procrastination,youtube,www.youtube.com/watch?v=Cwc2pn1zITk,Cwc2pn1zITk,https://www.youtube.com/watch?v=Cwc2pn1zITk,Gaming,11,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,,,,"Action-adventure game,Action game,Role-playing video game,Strategy video game,Video game culture",2024-02-22 22:42,Kanzaki415,303.0,US,General Interest,kzlhNkbCJA8SLe28VSz9ig,18259,True,,,,nan,nan,nan,,,nan,nan
2036,Procrastination Blues - Ten String Tigers (Slava Tolstoy & Rob Flax),youtube,www.youtube.com/watch?v=wd79lDX7toA,wd79lDX7toA,https://www.youtube.com/watch?v=wd79lDX7toA,Entertainment,11,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,,,,"Jazz,Music,Rock music",2024-02-09 22:32,Dance Therapy,785.0,US,General Interest,UE66XKhPxw_KeO_TuL3Hsg,304,False,,,,nan,nan,nan,,,nan,nan
2037,Vaincre la Procrastination en 8 étapes simples! #shorts #procrastination #inspiration,youtube,www.youtube.com/watch?v=7nXgUE2a-Zo,7nXgUE2a-Zo,https://www.youtube.com/watch?v=7nXgUE2a-Zo,Education,62,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,2024-02-28 14:00,Mr Self,2000.0,FR,General Interest,1xH9OahHmPljuDLPhOdM9w,6,False,,,,nan,nan,nan,,,nan,nan
2038,"7 THINGS TO BEHIND IN 2023 - toxic relationships, ￼ jealous people,procrastination and laziness",youtube,www.youtube.com/watch?v=kYE0cj27yjU,kYE0cj27yjU,https://www.youtube.com/watch?v=kYE0cj27yjU,Howto & Style,18,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,,,,Lifestyle,2023-12-30 02:26,Zee Babi,2600.0,US,General Interest,kuAer2Fu4dDTB2wJNX0jxg,844,False,,,,nan,nan,nan,,,nan,nan
2039,چرا کارهامون رو به تعویق میندازیم؟ #رفتارشناس #روانشناسی #اهمال #procrastination#,youtube,www.youtube.com/watch?v=iPLYYRYsNzU,iPLYYRYsNzU,https://www.youtube.com/watch?v=iPLYYRYsNzU,Education,71,,,,,,1,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,2024-02-13 09:40,Saghar Sabet  ساغر ثابت,,,,DX-Z5M1Qp6mUrf8WIVzU1Q,1140,False,,,,nan,nan,nan,,,nan,nan
2040,My Year in the Procrastination Support Group,youtube,www.youtube.com/watch?v=2nPy3QyDFqE,2nPy3QyDFqE,https://www.youtube.com/watch?v=2nPy3QyDFqE,Education,5,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,2024-03-01 09:15,Total Positive,526.0,GB,General Interest,d4pOVI2t39Zi1fpoWie4kA,14,False,,,,nan,nan,nan,,,nan,nan
2041,PROCRASTINATION: The real reason New Year’s resolutions fail.,youtube,www.youtube.com/watch?v=tcVdyT4cdAk,tcVdyT4cdAk,https://www.youtube.com/watch?v=tcVdyT4cdAk,Entertainment,30,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,https://www.facebook.com/781766711891562?brand_redir=DISABLE,debrah_waters,,,Society,2024-01-04 12:13,DEBRAH WATERS,1660.0,IN,People & Blogs,CNe_wGphI4oSmtY0345_QA,2385,False,,,,nan,nan,nan,,,nan,nan
2042,"E64: Confronting Procrastination with Grace, Self-Love, and Transformative Action",youtube,www.youtube.com/watch?v=_9qFLymY91k,_9qFLymY91k,https://www.youtube.com/watch?v=_9qFLymY91k,Howto & Style,18,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,https://www.facebook.com/241213652723153?brand_redir=DISABLE,,,,Health,2024-03-10 05:17,Coach Chef Kimberly Houston (Coach*Chef*Community),472.0,US,Food & Drink,3jN5fS85cOrtMJLPAD3ABQ,2343,False,,,,nan,nan,nan,,,nan,nan
2043,Don't let procrastination kill your goals! #youtubeshorts #shorts #short #viral #video #fyp #like,youtube,www.youtube.com/watch?v=vEsdR16VOIc,vEsdR16VOIc,https://www.youtube.com/watch?v=vEsdR16VOIc,People & Blogs,0,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,2024-01-18 16:00,Three Sheets To The Wind,2250.0,US,Entertainment,qMOiQBk8cfMe8McPG_PXeg,19,False,,,,nan,nan,nan,,,nan,nan
2044,[SOLVED] HOW TO IGNORE PROCRASTINATION?,youtube,www.youtube.com/watch?v=zlcjNKT7f8U,zlcjNKT7f8U,https://www.youtube.com/watch?v=zlcjNKT7f8U,Education,2,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,2024-01-19 15:40,Knowledge Base,125000.0,US,Science & Tech,kNRxtDd_X8QuhPqDOKHNVQ,102,False,,,,nan,nan,nan,,,nan,nan
2045,Maisoon Shah on Procrastination,youtube,www.youtube.com/watch?v=6g2XQe8mLTI,6g2XQe8mLTI,https://www.youtube.com/watch?v=6g2XQe8mLTI,Education,7,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,https://www.facebook.com/180995391927936?brand_redir=DISABLE,acpn.uae,,,"Health,Society",2024-02-08 14:39,ACPNUAE,1120.0,AE,"Health, Fitness & Self Help",IgjdJ26vT6CJ-fT8_KHOmQ,92,False,,,,nan,nan,nan,,,nan,nan
2046,Overcoming Perfectionism & Procrastination As An ADHDer 🧠🌟,youtube,www.youtube.com/watch?v=cUpePQhz8hQ,cUpePQhz8hQ,https://www.youtube.com/watch?v=cUpePQhz8hQ,People & Blogs,4,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,https://www.facebook.com/599039966781509?brand_redir=DISABLE,,https://www.tiktok.com/@adhd.fempreneur,,"Health,Lifestyle",2024-03-12 07:40,ADHD Fempreneur,290.0,AU,People & Blogs,Z2DfXJGVhtELqDyyQiGpbg,1276,False,,,,nan,nan,nan,,,nan,nan
2047,Procrastination,youtube,www.youtube.com/watch?v=WTOM-ZYzGpQ,WTOM-ZYzGpQ,https://www.youtube.com/watch?v=WTOM-ZYzGpQ,People & Blogs,33,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,daftplanet,,,Entertainment,2024-03-13 05:00,Daniel Mac Sweeney,1900.0,IE,General Interest,kI4Uie0G08u14aLsVkY-Ig,58,True,,,,nan,nan,nan,,,nan,nan
2048,Procrastination Buster: Boosting Study Motivation,youtube,www.youtube.com/watch?v=e5kpo-9DpH4,e5kpo-9DpH4,https://www.youtube.com/watch?v=e5kpo-9DpH4,Entertainment,713,,,219.0,839.0,1268.0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,https://www.tiktok.com/@nguyencuongluxury1,,Health,2024-01-21 17:28,ĐTN - Thời Sự Hoa Kỳ,42100.0,VN,General Interest,Ae4P8C4QrGErrarLDvG8vA,157,False,,,,nan,nan,nan,,,nan,nan
2049,The Daily Grind: Strategies for Overcoming Procrastination and Getting Things Done,youtube,www.youtube.com/watch?v=i4zux7TgKcw,i4zux7TgKcw,https://www.youtube.com/watch?v=i4zux7TgKcw,Entertainment,325,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,https://www.tiktok.com/@nguyencuongluxury1,,"Health,Lifestyle",2024-03-12 16:18,ĐTN - Thời Sự Hoa Kỳ,42100.0,VN,General Interest,Ae4P8C4QrGErrarLDvG8vA,139,False,,,,nan,nan,nan,,,nan,nan
2050,Conquering Procrastination,youtube,www.youtube.com/watch?v=6jfBaVuy3u4,6jfBaVuy3u4,https://www.youtube.com/watch?v=6jfBaVuy3u4,Comedy,3,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,james_ippoliti,https://www.tiktok.com/@jamesdefeoauthor,,,2024-03-06 00:29,James DeFeo,755.0,US,Entertainment,UihjvzpLZKEz0-9K3gjHgQ,1167,False,,,,nan,nan,nan,,,nan,nan
2051,"SCORPIO♏NOT LOOKING BACK TO THE LACK, MOVING FORWARD INTO WEALTH, NO MORE PROCRASTINATION PARALYSIS",youtube,www.youtube.com/watch?v=bvJS-_4HtAA,bvJS-_4HtAA,https://www.youtube.com/watch?v=bvJS-_4HtAA,People & Blogs,679,560.0,625.0,652.0,676.0,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,Lifestyle,2024-03-03 16:19,Blue Scorpion Tarot,19800.0,US,Entertainment,rtlgnrozsYef-LntK9yLxw,1227,False,,,,nan,nan,nan,,,nan,nan
2052,Don't let procrastination steal your dreams...,youtube,www.youtube.com/watch?v=6U5FDT0noWM,6U5FDT0noWM,https://www.youtube.com/watch?v=6U5FDT0noWM,People & Blogs,0,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,Entertainment,2024-03-17 21:00,Rohan Sheth Clips,739.0,US,Entertainment,KrezoEBE8bWnyroV2Q_vjQ,52,False,,,,nan,nan,nan,,,nan,nan
2053,Cure Procrastination - Lesson 2 - The Four Procrastination Styles,youtube,www.youtube.com/watch?v=_UAninhZ94Q,_UAninhZ94Q,https://www.youtube.com/watch?v=_UAninhZ94Q,Education,2,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,https://www.facebook.com/977217462347863?brand_redir=DISABLE,yourcoachamanda,,,Knowledge,2024-02-27 14:31,LEADx,2880.0,US,Entertainment,XBrl23gjQN3Ucso_-LPA1A,364,False,,,,nan,nan,nan,,,nan,nan
2054,Procrastination: Creating Enduring Momentum,youtube,www.youtube.com/watch?v=bXRns3S4fDg,bXRns3S4fDg,https://www.youtube.com/watch?v=bXRns3S4fDg,Education,4,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,Religion,2024-02-15 14:49,Michael Harris Hypnosis,1070.0,US,General Interest,YkE_JrRB4kZKdT5cxKYB7w,640,True,,,,nan,nan,nan,,,nan,nan
2055,The Ted Show * Featuring Paty Johnston * Procrastination & ADHD Life Coach *,youtube,www.youtube.com/watch?v=zlYQtF-jIpk,zlYQtF-jIpk,https://www.youtube.com/watch?v=zlYQtF-jIpk,Entertainment,4,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,https://www.facebook.com/471278419900262?brand_redir=DISABLE,thetedshowlive,https://www.tiktok.com/@thetedshow,,"Health,Lifestyle",2024-01-24 13:59,The Ted Show,2540.0,US,Entertainment,xhcSMDOworGIMVzHHWXq8A,1130,True,,,,nan,nan,nan,,,nan,nan
2056,Policy of procrastination #motivation #ps_academy #mppsc,youtube,www.youtube.com/watch?v=GzAiZLbB1DE,GzAiZLbB1DE,https://www.youtube.com/watch?v=GzAiZLbB1DE,Education,1177,638.0,793.0,845.0,1020.0,1177.0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,Knowledge,2024-02-11 07:17,PS ACADEMY ,8010.0,IN,General Interest,rMsbEDBCTKqPLGJqn4DzvQ,46,False,,,,nan,nan,nan,,,nan,nan
2057,Folding clothes finish laundry from dryer nit wait until later procrastination test for me.,youtube,www.youtube.com/watch?v=dmL-xOeaKOQ,dmL-xOeaKOQ,https://www.youtube.com/watch?v=dmL-xOeaKOQ,Howto & Style,4,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,Lifestyle,2024-01-23 21:25,Martin Morris,557.0,US,General Interest,IkU_U1JQMMJoveWlOdNCTg,60,False,,,,nan,nan,nan,,,nan,nan
2058,Procrastination City - Debut (1980) - Full Faith & Credit Big Band,youtube,www.youtube.com/watch?v=jwVBNb6rxMU,jwVBNb6rxMU,https://www.youtube.com/watch?v=jwVBNb6rxMU,Music,23,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,"Jazz,Music",2024-02-02 01:14,applebappletmusic,,,,wPqYAfGqWcGEfIfDSN-Lkg,246,False,,,,nan,nan,nan,,,nan,nan
2059,"#182: Time, Money, and Motivation: Decoding the Gym Procrastination Puzzle",youtube,www.youtube.com/watch?v=YP3ysUxMlWg,YP3ysUxMlWg,https://www.youtube.com/watch?v=YP3ysUxMlWg,Education,0,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,https://www.facebook.com/231975350328105?brand_redir=DISABLE,coastalfitnessva,,,Knowledge,2024-01-25 14:18,Coastal Strength & Fitness,352.0,US,"Health, Fitness & Self Help",JGimNF-dUCnriqCnCpxCOg,2104,False,,,,nan,nan,nan,,,nan,nan
2060,"A few days of my life| Finishing assignments, vlog camera?, procrastination is the devil 🤦🏽‍♀️",youtube,www.youtube.com/watch?v=IDvC_B31rJs,IDvC_B31rJs,https://www.youtube.com/watch?v=IDvC_B31rJs,Entertainment,11,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,https://www.tiktok.com/@nikalatrice2,,Lifestyle,2024-01-24 21:03,Nika Latrice,399.0,US,General Interest,HWmK3K8tlwX5S1x6V2qf-Q,1419,False,,,,nan,nan,nan,,,nan,nan
2061,How to Beat Procrastination 2 #deepthoughts #shorts #lifehacks,youtube,www.youtube.com/watch?v=-OZYQ_M02Vg,-OZYQ_M02Vg,https://www.youtube.com/watch?v=-OZYQ_M02Vg,Entertainment,0,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,https://www.facebook.com/405908502818213?brand_redir=DISABLE,,,,Lifestyle,2024-02-07 06:00,Excel Magic Tricks,395.0,SA,Education,j5nxzJobwZkYJQIsW62syw,21,False,,,,nan,nan,nan,,,nan,nan
2062,Study Zen: Mastering Focus and Eliminating Procrastination,youtube,www.youtube.com/watch?v=_NI_U__cgnY,_NI_U__cgnY,https://www.youtube.com/watch?v=_NI_U__cgnY,Entertainment,1171,,135.0,307.0,885.0,1415.0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,https://www.tiktok.com/@nguyencuongluxury1,,Lifestyle,2024-01-22 17:36,ĐTN - Thời Sự Hoa Kỳ,42100.0,VN,General Interest,Ae4P8C4QrGErrarLDvG8vA,127,False,,,,nan,nan,nan,,,nan,nan
2063,The Role of Goal Setting in Overcoming Study Procrastination,youtube,www.youtube.com/watch?v=WLywrpBs74M,WLywrpBs74M,https://www.youtube.com/watch?v=WLywrpBs74M,Entertainment,783,,116.0,351.0,681.0,1266.0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,https://www.tiktok.com/@nguyencuongluxury1,,Lifestyle,2024-01-21 17:32,ĐTN - Thời Sự Hoa Kỳ,42100.0,VN,General Interest,Ae4P8C4QrGErrarLDvG8vA,151,False,,,,nan,nan,nan,,,nan,nan
2064,how much are you procrastinating right now #procrastination #productivityhacks #lifefacts #lifehacks,youtube,www.youtube.com/watch?v=bJsI_Q3vVVY,bJsI_Q3vVVY,https://www.youtube.com/watch?v=bJsI_Q3vVVY,Howto & Style,34,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,https://www.facebook.com/1732896396922728?brand_redir=DISABLE,tulipsandrosespod,https://www.tiktok.com/@madisonmieux,,"Health,Lifestyle",2024-01-10 03:27,Madison Mieux,2010.0,CA,Beauty,JbGM8eqVZdST2Zk8IAS4Qg,19,False,,,,nan,nan,nan,,,nan,nan
2065,The Art of Tactful Procrastination - More Going On In Your Heart #edmmusic #progressive #poprock,youtube,www.youtube.com/watch?v=TDsC2-fumxU,TDsC2-fumxU,https://www.youtube.com/watch?v=TDsC2-fumxU,Music,0,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,https://www.facebook.com/8323288157?brand_redir=DISABLE,,https://www.tiktok.com/@enderbowen,,Music,2024-02-09 20:41,Ender Bowen,334.0,US,Music & Dance,Df9Tvq9z6N-DEl5mybwJLg,15,False,,,,nan,nan,nan,,,nan,nan
2066,Comment lutter contre la procrastination? - Capsule C.O. |  Academos,youtube,www.youtube.com/watch?v=ceYhnBME1DI,ceYhnBME1DI,https://www.youtube.com/watch?v=ceYhnBME1DI,Nonprofits & Activism,29,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,https://www.facebook.com/160220461386?brand_redir=DISABLE,academos_,https://www.tiktok.com/@academos_,,"Health,Knowledge",2024-01-29 20:59,Academos,923.0,CA,Education,ZFjEUFE3l7kbqgQu3c_fFg,189,False,,,,nan,nan,nan,,,nan,nan
2067,Procrastination is the thief of time,youtube,www.youtube.com/watch?v=zKUgkzMTJxg,zKUgkzMTJxg,https://www.youtube.com/watch?v=zKUgkzMTJxg,People & Blogs,33,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,https://www.facebook.com/735769209833042?brand_redir=DISABLE,bishop_okwudili_eze,,,Society,2024-01-12 15:23,Bishop Okwudili Eze,1360.0,NG,People & Blogs,bu4B9XsELqJGdXW_8SLTBQ,61,False,,,,nan,nan,nan,,,nan,nan
2068,Your key to overcoming procrastination: the Pomodoro Technique explained ⏰ #studytips #productivity,youtube,www.youtube.com/watch?v=liDU_2TN-gE,liDU_2TN-gE,https://www.youtube.com/watch?v=liDU_2TN-gE,People & Blogs,84,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,thelottieingham,https://www.tiktok.com/@lottieingham0,,Lifestyle,2024-02-22 21:01,Lottie Ingham,183.0,GB,General Interest,ilnttyeXLre3X6nA2xxbtg,60,False,,,,nan,nan,nan,,,nan,nan
2069,overcome your PROCRASTINATION..,youtube,www.youtube.com/watch?v=RKl3qwqsrxA,RKl3qwqsrxA,https://www.youtube.com/watch?v=RKl3qwqsrxA,Sports,37,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,burchsports,https://www.tiktok.com/@burch.sports_2,,Health,2024-01-23 20:49,Mindset Mastery ,4920.0,US,Sports,Px-yaiE7BmzS4Tp_CpRD5g,61,False,,,,nan,nan,nan,,,nan,nan
2070,Procrastination-Free Study Techniques for Academic Triumph,youtube,www.youtube.com/watch?v=FCxXopzW3ko,FCxXopzW3ko,https://www.youtube.com/watch?v=FCxXopzW3ko,Entertainment,810,,156.0,208.0,1087.0,966.0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,https://www.tiktok.com/@nguyencuongluxury1,,Knowledge,2024-01-22 17:20,ĐTN - Thời Sự Hoa Kỳ,42100.0,VN,General Interest,Ae4P8C4QrGErrarLDvG8vA,127,False,,,,nan,nan,nan,,,nan,nan
2071,Starting Project New 52 #shortfilm #cinematography #filmmaking #storytelling #procrastination,youtube,www.youtube.com/watch?v=2qI9E17EC8E,2qI9E17EC8E,https://www.youtube.com/watch?v=2qI9E17EC8E,People & Blogs,26,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,jabrenbarclift,https://www.tiktok.com/@jabrenbarclift,,Entertainment,2024-01-07 17:46,Jabren Barclift,460.0,US,Music & Dance,-gVcbcPebBjDOdekmZGphw,56,False,,,,nan,nan,nan,,,nan,nan
2072,Overcoming Procrastination: Strategies for Getting Things Done,youtube,www.youtube.com/watch?v=-9gl7dlkGcs,-9gl7dlkGcs,https://www.youtube.com/watch?v=-9gl7dlkGcs,Entertainment,16,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,https://www.tiktok.com/@nguyencuongluxury1,,Knowledge,2024-03-17 15:02,ĐTN - Thời Sự Hoa Kỳ,42100.0,VN,General Interest,Ae4P8C4QrGErrarLDvG8vA,134,False,,,,nan,nan,nan,,,nan,nan
2073,10 Quick Tips to Beat Procrastination & Skyrocket Your Productivity 🚀,youtube,www.youtube.com/watch?v=ZnG8p4rUEP0,ZnG8p4rUEP0,https://www.youtube.com/watch?v=ZnG8p4rUEP0,People & Blogs,20,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,https://www.tiktok.com/@jpgnick,,"Health,Lifestyle",2024-01-16 17:00,Mindful Motivation Hub,1270.0,US,Sports,4A1NBuNEqLkOYsCeAoxB9Q,58,False,,,,nan,nan,nan,,,nan,nan
2074,Day 51 🥶 Of Cold Showers Challenge: Overcoming Itchiness & Procrastination,youtube,www.youtube.com/watch?v=Rj2ErO6YHsE,Rj2ErO6YHsE,https://www.youtube.com/watch?v=Rj2ErO6YHsE,People & Blogs,13,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,"Health,Lifestyle",2024-01-12 14:00,Andy Mai Clips,3330.0,AU,General Interest,SuoXaFunp1uqNnQk3h482g,173,False,,,,nan,nan,nan,,,nan,nan
2075,Procrastination Intervention: Strategies for Timely Study Completion,youtube,www.youtube.com/watch?v=n2AS6FKJaHA,n2AS6FKJaHA,https://www.youtube.com/watch?v=n2AS6FKJaHA,Entertainment,822,,147.0,259.0,975.0,1227.0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,https://www.tiktok.com/@nguyencuongluxury1,,Lifestyle,2024-01-22 17:17,ĐTN - Thời Sự Hoa Kỳ,42100.0,VN,General Interest,Ae4P8C4QrGErrarLDvG8vA,153,False,,,,nan,nan,nan,,,nan,nan
2076,Procrastination - s08e08 - Écrire sous deadline,youtube,www.youtube.com/watch?v=mtDIXOICXKg,mtDIXOICXKg,https://www.youtube.com/watch?v=mtDIXOICXKg,Education,8,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,Society,2024-03-20 10:38,Elbakin.net,1410.0,FR,General Interest,DmSZlgFrGPzVvm2m2EU6tg,955,False,,,,nan,nan,nan,,,nan,nan
2077,Conférence Les raison derrière la procrastination et que faire pour en sortir,youtube,www.youtube.com/watch?v=slyh0bCIpxM,slyh0bCIpxM,https://www.youtube.com/watch?v=slyh0bCIpxM,Education,4,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,Health,2024-01-15 22:04,"Line Bolduc - Formations, conférences mieux-être",2350.0,CA,General Interest,ofuKnHIJwYlsXkCc6n8gpA,423,False,,,,nan,nan,nan,,,nan,nan
2078,Tips for procrastination #stresscoach #momsover40 #momsover30 #momsover50 #dadsover40 #consciouspare,youtube,www.youtube.com/watch?v=ARHYdr3XvEo,ARHYdr3XvEo,https://www.youtube.com/watch?v=ARHYdr3XvEo,People & Blogs,14,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,https://www.facebook.com/1901679900101465?brand_redir=DISABLE,happywoz,https://www.tiktok.com/@happywoz,,"Health,Lifestyle",2024-03-12 13:52,Sandy Woznicki Anxiety Coach,460.0,US,Family & Parenting,I-a6Y2gOo-9CQy8YskpRvA,87,False,,,,nan,nan,nan,,,nan,nan
2079,The Silent Dream Killer : PROCRASTINATION | How to Avoid It,youtube,www.youtube.com/watch?v=OpdJLNNoMYk,OpdJLNNoMYk,https://www.youtube.com/watch?v=OpdJLNNoMYk,Education,6,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,"Health,Knowledge",2024-03-06 17:53,Mastering Growth,2080.0,FR,General Interest,Jzu-g4bLM8IonJGCuu-fWg,184,False,,,,nan,nan,nan,,,nan,nan
2080,EP 12 | Procrastination in the workplace,youtube,www.youtube.com/watch?v=FoETxmsQCt4,FoETxmsQCt4,https://www.youtube.com/watch?v=FoETxmsQCt4,People & Blogs,15,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,2024-03-10 16:21,Careers With Palo 🎓,1470.0,ZA,General Interest,04cUkqa2Ng1PrGiCiSDcmQ,1302,False,,,,nan,nan,nan,,,nan,nan
2081,From Procrastination to Success: My Journey of Overcoming Laziness,youtube,www.youtube.com/watch?v=_S669wyhKPQ,_S669wyhKPQ,https://www.youtube.com/watch?v=_S669wyhKPQ,Education,27,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,2024-02-10 09:11,Scary Hours Podcast,1070.0,US,General Interest,oLejVMYwoTOx84gbvS1Frg,30,False,,,,nan,nan,nan,,,nan,nan
2082,5 steps to destroy procrastination👣. #youtubeautomation #sidehustle #moneytalks #aiinnovation #fyp,youtube,www.youtube.com/watch?v=N_Q3RFZIuac,N_Q3RFZIuac,https://www.youtube.com/watch?v=N_Q3RFZIuac,Education,2,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,https://www.tiktok.com/@dr_nasar.ahmad,,Entertainment,2024-01-08 15:33,Nasar Ahmad,6070.0,GB,General Interest,ulOXAv-IkoIBduEabQVtJg,41,False,,,,nan,nan,nan,,,nan,nan
2083,#nada #procrastination #procreateart#writingcommunity #screenwriter#scriptwriting #script #nothing,youtube,www.youtube.com/watch?v=scyPcEZnkmI,scyPcEZnkmI,https://www.youtube.com/watch?v=scyPcEZnkmI,Entertainment,92,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,tttenley,,,Lifestyle,2024-01-14 19:38,Tenley E. Raj,56600.0,US,Film & Movies,qfGv2NJrOuIC6QBNAxOqww,126,False,,,,nan,nan,nan,,,nan,nan
2084,How to Break Free from Procrastination,youtube,www.youtube.com/watch?v=9XdloaMpP_k,9XdloaMpP_k,https://www.youtube.com/watch?v=9XdloaMpP_k,Entertainment,23,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,https://www.facebook.com/137844051702?brand_redir=DISABLE,jeremykrak,https://www.tiktok.com/@jeremykrak,,"Health,Lifestyle",2024-02-05 18:00,Jeremiah Krakowski,1710.0,US,People & Blogs,89bI6_76AakZMe0_xJ2s1w,59,False,,,,nan,nan,nan,,,nan,nan
2085,Procrastination Overcoming The Spirit of Delay,youtube,www.youtube.com/watch?v=_stQI0yqnaE,_stQI0yqnaE,https://www.youtube.com/watch?v=_stQI0yqnaE,People & Blogs,7,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,"Religion,Society",2024-02-18 21:33,THE HPN TV,3980.0,US,General Interest,IJEFZ7Wbn_6D8qpbjhNLmg,3794,False,,,,nan,nan,nan,,,nan,nan
2086,#procrastination #laziness #motivation,youtube,www.youtube.com/watch?v=BWddCChrN3g,BWddCChrN3g,https://www.youtube.com/watch?v=BWddCChrN3g,People & Blogs,373,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,Health,2024-02-10 10:41,Long Vision XYZ,53300.0,IN,General Interest,BLJ8rKTuB2JOoUru0Ry0EA,60,False,,,,nan,nan,nan,,,nan,nan
2087,Procrastination is the Enemy ~ #RealLeaderPrinciples ~ Dr. Donna Thomas-Rodgers,youtube,www.youtube.com/watch?v=UO68vLW-mCQ,UO68vLW-mCQ,https://www.youtube.com/watch?v=UO68vLW-mCQ,Education,28,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,https://www.facebook.com/145002166090797?brand_redir=DISABLE,turnarounddoctor,https://www.tiktok.com/@turnarounddoctor,,Health,2024-01-31 23:44,Turn Around Doctor,2660.0,US,"Health, Fitness & Self Help",iZ9nGJEdZh_MLn7X3BbiDQ,49,False,,,,nan,nan,nan,,,nan,nan
