Video_Title,Platform,YouTube_AdWords_Placement,YouTube_Video_ID,Video_URL,YouTube_Category,Views,V1,V2,V3,V7,V30,Total_Engagements,ER1,ER2,ER3,ER7,ER30,E1,E2,E3,E7,E30,Likes,Comments,Twitter Favorites,Tweets,Facebook_Total_Engagements,Facebook_Likes,Facebook_Comments,Facebook_Loves,Facebook_Hahas,Facebook_Wows,Facebook_Sads,Facebook_Angrys,Facebook_Page_URL,Instagram handle,TikTok_Account_URL,Topics,YouTube_Topics,Published_Date,Creator,Creator_FollowerCount_or_YouTube_Subscribers,Creator_Country,Creator_Genre,YouTube_Channel_ID,Duration (seconds),Live,Categories,Sound Title,Sound Author
Procrastination,youtube,www.youtube.com/watch?v=cgrgaHJ4iZ8,cgrgaHJ4iZ8,https://www.youtube.com/watch?v=cgrgaHJ4iZ8,Gaming,501,,,418,490,501,31,,,,,,,,26,31,31,27,4,,,,,,,,,,,,,,,,2024-01-22 04:38,Hourjiwara,,,,xNoxacqq8Y19p2wwKpURkg,1,False,,,
Trevor's Battle with Procrastination #shortsfeed #shortvideo #shorts  #disney,youtube,www.youtube.com/watch?v=8Jy43z2rnNU,8Jy43z2rnNU,https://www.youtube.com/watch?v=8Jy43z2rnNU,Entertainment,1146,,1143,1144,1145,1146,31,,1.177000045776367,1.242799997329712,1.330000042915344,1.4701000452041622,,30,30,30,31,31,0,,,,,,,,,,,,,,,"Entertainment,Film",2024-02-03 06:00,Psychological Fact Zone,,,,J-jNErt57HK4rjvgjJZq8w,53,False,,,
La procrastination t'empêche de vivre ta vie.,youtube,www.youtube.com/watch?v=JfSWmKsPDzc,JfSWmKsPDzc,https://www.youtube.com/watch?v=JfSWmKsPDzc,Education,2350,61,133,2314,2330,2350,31,2.09279990196228,2.041300058364868,0.620299994945526,0.660300016403198,0.72079998254776,3,6,30,30,31,31,0,,,,,,,,,,,,thebatoux,https://www.tiktok.com/@thebaptistepiocelle,,Lifestyle,2024-01-31 17:00,Baptiste Piocelle,3300,FR,People & Blogs,ThcjZQ4HAYwi3N198Dex1w,8,False,,,
Reiki Procrastination Most Powerful Energy Healing Session,youtube,www.youtube.com/watch?v=KcP-JcqtntM,KcP-JcqtntM,https://www.youtube.com/watch?v=KcP-JcqtntM,Education,199,,,,,,31,,,,,,,,,,,29,2,,,,,,,,,,,,,,,"Health,Lifestyle",2024-02-28 03:48,Reiki with Albert,,,,zKXPUGiowKMh8LJJWafybg,883,False,,,
Overcoming procrastination when you have ADHD is a struggle.,youtube,www.youtube.com/watch?v=jqR4J8q9iLA,jqR4J8q9iLA,https://www.youtube.com/watch?v=jqR4J8q9iLA,Howto & Style,565,,,423,442,530,30,,,,,,,,17,17,27,30,0,,,,,,,,,,,,,https://www.tiktok.com/@adhd_coach_ryan,,"Health,Lifestyle",2023-12-27 12:00,ADHD Coach Ryan Mayer,2370,US,"Health, Fitness & Self Help",r-a2h7MGU_wc5cJ6HVqeBQ,7,False,,,
Petite astuce 😉comment briser le cycle de la procrastination ?⭐️ Ma Petite Organisation ⭐️,youtube,www.youtube.com/watch?v=rUhKyzSV_E8,rUhKyzSV_E8,https://www.youtube.com/watch?v=rUhKyzSV_E8,Howto & Style,1107,899,992,1021,1064,1095,30,0.851999998092651,1.1403000354766841,1.218400001525879,1.349499940872192,1.4970999956130981,18,25,26,28,30,30,0,,,,,,,,,,,https://www.facebook.com/1939380352754311?brand_redir=DISABLE,mapetiteorganisation,https://www.tiktok.com/@mapetiteorganisation,,Lifestyle,2024-01-25 17:06,Ma Petite Organisation,2220,FR,Home & DIY,KXS1DiDEkfBnKxHYXrLzkg,21,False,,,
#ai #aiart #metal #ironmaiden - Command your day and  crush procrastination! 🌟💥⏰,youtube,www.youtube.com/watch?v=PsFN7oYSkBA,PsFN7oYSkBA,https://www.youtube.com/watch?v=PsFN7oYSkBA,Entertainment,399,,,,,,30,,,,,,,,,,,30,0,,,,,,,,,,,,,,,"Lifestyle,Rock music",2024-02-21 03:01,Guides to Power,4360,US,General Interest,16e3H9KuXr_RVu9jiIxVrA,44,False,,,
Ma technique anti procrastination! 🧊👑,youtube,www.youtube.com/watch?v=XmDZ7HbQC0Q,XmDZ7HbQC0Q,https://www.youtube.com/watch?v=XmDZ7HbQC0Q,People & Blogs,741,627,665,672,732,741,30,1.608299970626831,1.955600023269653,2.045200109481811,2.080399990081787,2.200299978256225,24,29,29,30,30,25,5,,,,,,,,,,,,,,,"Health,Lifestyle",2024-02-19 05:13,La Football Trading Académie,4090,FR,General Interest,WEurc8sq0IoSr8beWCr_rQ,59,False,,,
Mastering Procrastination: Turning Fear into Productivity | Chit-Chat and Paint,youtube,www.youtube.com/watch?v=L9Qs3tluAVc,L9Qs3tluAVc,https://www.youtube.com/watch?v=L9Qs3tluAVc,People & Blogs,147,,,,,,30,,,,,,,,,,,19,11,,,,,,,,,,,,,,,"Hobby,Lifestyle",2024-01-17 19:30,BLewisArts,736,US,General Interest,kLHhRYxegbXvcVWzvZqXPg,797,False,,,
Stop Scrolling. Start Doing. #procrastination #scrolling #startnow #time #shorts,youtube,www.youtube.com/watch?v=JhZVVQV9M1E,JhZVVQV9M1E,https://www.youtube.com/watch?v=JhZVVQV9M1E,Education,1014,90,241,433,970,1013,30,,,,,,2,6,9,27,30,25,5,,,,,,,,,,,https://www.facebook.com/108368702344551?brand_redir=DISABLE,,,,,2024-01-06 18:55,Wealth Goals,749,US,General Interest,QU0uKSl2XfG-cMEYVkfu8A,41,False,,,
"Méditation, guidée sur la procrastination #visualisation  #relaxation  #développementpersonnel",youtube,www.youtube.com/watch?v=9x7wWaJi-9c,9x7wWaJi-9c,https://www.youtube.com/watch?v=9x7wWaJi-9c,Howto & Style,450,,,,,,30,,,,,,,,,,,30,0,,,,,,,,,,,,,,,Religion,2024-02-01 10:47,Cinquième Saison,67000,FR,General Interest,a6Yd6TEIPS5CVU5VtDbnQQ,60,False,,,
Integration procrastination #5,youtube,www.youtube.com/watch?v=Wbxecs_pcUw,Wbxecs_pcUw,https://www.youtube.com/watch?v=Wbxecs_pcUw,People & Blogs,472,,,,,,30,,,,,,,,,,,23,7,,,,,,,,,,,,,,,Knowledge,2024-01-04 11:07,R2Drew2,5930,GB,General Interest,S6ZUm33FK7NrRLykzCvl-w,1630,False,,,
"🌕Full Moon ✨Collective Feb 2024❤️tarot reading Procrastination about reconciling, needing a sign",youtube,www.youtube.com/watch?v=lte26Xx0250,lte26Xx0250,https://www.youtube.com/watch?v=lte26Xx0250,Entertainment,198,,,,,,30,,,,,,,,,,,14,16,,,,,,,,,,,,,,,Lifestyle,2024-02-18 03:48,Chrissie's Divine Design Tarot,3740,CA,General Interest,03PjIuEqzRsw9rjrZHcMMw,1774,False,,,
How I learned to change my life without burnout and procrastination,youtube,www.youtube.com/watch?v=Vk3PvpKr9eY,Vk3PvpKr9eY,https://www.youtube.com/watch?v=Vk3PvpKr9eY,People & Blogs,480,,,,,,29,,,,,,,,,,,20,9,,,,,,,,,,,,,,,"Health,Lifestyle",2024-01-28 18:01,Mind allies,,,,Vi1D9kvk0unQ2vvT2BEiXg,561,False,,,
I hate procrastination #gym #fitness,youtube,www.youtube.com/watch?v=RM9n8LRamts,RM9n8LRamts,https://www.youtube.com/watch?v=RM9n8LRamts,People & Blogs,324,,,,,,29,,,,,,,,,,,28,1,,,,,,,,,,,,,,,"Health,Lifestyle,Physical fitness",2024-01-29 00:20,Creatine Enjoyer,62700,US,Entertainment,gY05CAuCPhpsFgk6GKipwA,22,False,,,
Books for growth! #booktube #booklover #procrastination #growth #shortsvideo #short #shorts,youtube,www.youtube.com/watch?v=cslbFhXbjEs,cslbFhXbjEs,https://www.youtube.com/watch?v=cslbFhXbjEs,Entertainment,153,,,,,,29,,,,,,,,,,,22,7,,,,,,,,,,,,courtneyshana_,https://www.tiktok.com/@courtneyshana_,,Lifestyle,2024-03-01 00:19,Courtney Shana,1810,US,General Interest,RdJjRqz6KjoaknGwlOVzgA,19,False,,,
How to solve the problem of procrastination | Dankash,youtube,www.youtube.com/watch?v=cMJWSOFEaTM,cMJWSOFEaTM,https://www.youtube.com/watch?v=cMJWSOFEaTM,Education,420,,,,,,29,,,,,,,,,,,21,8,,,,,,,,,,,https://www.facebook.com/1928627900488789?brand_redir=DISABLE,dankashsuccess,https://www.tiktok.com/@dankashsuccess,,Health,2024-02-23 12:43,Dankash Success,282000,PK,People & Blogs,xVTIhHuiJHXY8GRt2BPjcA,92,False,,,
Pare de Procrastinar! #fealvessn #procrastination #procrastinação #sabedoria #conselhos #trabalho,youtube,www.youtube.com/watch?v=fArsI5-LkcU,fArsI5-LkcU,https://www.youtube.com/watch?v=fArsI5-LkcU,People & Blogs,428,,,,,,29,,,,,,,,,,,29,0,,,,,,,,,,,,,,,"Health,Lifestyle",2024-01-23 19:45,Mente Visionária ,2270,BR,General Interest,FCIw5pyGKddtKRt2ewHshw,34,False,,,
Overcome Procrastination: Self-Imposed Consequences for Lasting Motivation #short,youtube,www.youtube.com/watch?v=DO-9irFFCE4,DO-9irFFCE4,https://www.youtube.com/watch?v=DO-9irFFCE4,People & Blogs,662,654,659,659,662,662,29,1.7989000082015991,1.973399996757507,2.085599899291992,2.223700046539306,2.380800008773803,28,29,29,29,29,26,3,,,,,,,,,,,https://www.facebook.com/401931759906839?brand_redir=DISABLE,,,,"Health,Lifestyle",2024-02-06 23:00,Karie Kaufmann,2540,US,General Interest,n43xMe7cK9IQLav6MmXp3g,60,False,,,
How to overcome your Procrastination (this will save you years),youtube,www.youtube.com/watch?v=rMTkMtHwxJI,rMTkMtHwxJI,https://www.youtube.com/watch?v=rMTkMtHwxJI,Gaming,218,,,,,,29,,,,,,,,,,,26,3,,,,,,,,,,,,,https://www.tiktok.com/@eliseo_baroud,,Health,2023-12-27 18:29,Eliseo Baroud,634,US,Entertainment,qCmhuh_8OnSpoTeWE_XTxg,352,False,,,
The Procrastination Cure,youtube,www.youtube.com/watch?v=nX8gKmvWFkA,nX8gKmvWFkA,https://www.youtube.com/watch?v=nX8gKmvWFkA,People & Blogs,586,,,545,584,,29,,,2.260999917984009,2.495399951934814,,,,26,29,,26,3,,,,,,,,,,,,,,,"Health,Knowledge",2024-03-08 14:46,Playtext,,,,Twi9MbNduWEoQ-N2yfH81Q,61,False,,,
How To Kill Procrastination Like Your Life Depends On it,youtube,www.youtube.com/watch?v=0R7VFA79DOo,0R7VFA79DOo,https://www.youtube.com/watch?v=0R7VFA79DOo,People & Blogs,320,,,,,,29,,,,,,,,,,,23,6,,,,,,,,,,,,,,,"Health,Knowledge",2024-02-05 17:13,Charlie Barber,8270,US,General Interest,98Rap0euoidQVdrEc3t_IQ,839,False,,,
#ai #aiart #metal #ironmaiden - Master your schedule and defeat procrastination! 📅🛡️⏱️,youtube,www.youtube.com/watch?v=q6Q04D1p7XY,q6Q04D1p7XY,https://www.youtube.com/watch?v=q6Q04D1p7XY,Entertainment,448,,,,,,29,,,,,,,,,,,29,0,,,,,,,,,,,,,,,"Lifestyle,Rock music",2024-02-21 02:45,Guides to Power,4360,US,General Interest,16e3H9KuXr_RVu9jiIxVrA,44,False,,,
Como dejar de procrastinar definitivamente | Solving the Procrastination Puzzle de Timothy A. Pychyl,youtube,www.youtube.com/watch?v=PqN9oh6QRSA,PqN9oh6QRSA,https://www.youtube.com/watch?v=PqN9oh6QRSA,Education,256,,,,,,29,,,,,,,,,,,21,8,,,,,,,,,,,,,,,Knowledge,2024-02-27 15:00,Elemental Podcast - Club de Aprendizaje,19500,CL,General Interest,zbMsT2QA6TTaYrzLr6t1AQ,386,False,,,
DAVINCCI was a GENIUS of PROCRASTINATION | Chronicles,youtube,www.youtube.com/watch?v=70gu4JX1WFo,70gu4JX1WFo,https://www.youtube.com/watch?v=70gu4JX1WFo,Education,1025,,,954,1020,1025,29,,,1.241999983787536,1.4431999921798702,1.537600040435791,,,25,29,29,26,3,,,,,,,,,,,,,,,Knowledge,2024-02-18 22:29,Chronicles,,,,5QhtGmI0I2xXdEBwsgOFdw,58,False,,,
"Procrastination is My Kryptonite, the Moment Right Before is My Liberation",youtube,www.youtube.com/watch?v=ZmIlv1akuR4,ZmIlv1akuR4,https://www.youtube.com/watch?v=ZmIlv1akuR4,Howto & Style,397,,,,,,29,,,,,,,,,,,18,11,,,,,,,,,,,,,,,"Hobby,Lifestyle",2024-02-26 20:01,Wyatt Christman,6270,US,"Health, Fitness & Self Help",2heewKR0Gcn8lP7KLmQ21w,314,False,,,
From Procrastination To Purpose | Pastor Lynch Anastacio,youtube,www.youtube.com/watch?v=eELvHpbe_OM,eELvHpbe_OM,https://www.youtube.com/watch?v=eELvHpbe_OM,Nonprofits & Activism,634,418,469,496,520,,28,,,,,,25,26,26,27,,27,1,,,,,,,,,,,,,,,"Religion,Society",2024-02-24 15:28,The Church of God Sabbath-Keeping Toronto,2160,CA,General Interest,jVUWLpGEhZDhYClDIF7Vpw,13053,True,,,
How To Defeat Procrastination and Be Motivated To Achieve Your Goals #shorts #youtubeshorts #goals,youtube,www.youtube.com/watch?v=FTSJbTMwIDA,FTSJbTMwIDA,https://www.youtube.com/watch?v=FTSJbTMwIDA,Entertainment,1354,,1302,1347,1348,1354,28,,1.136600017547607,1.196300029754638,1.280300021171569,1.123900055885315,,33,34,34,28,23,5,,,,,,,,,,,,,,,Health,2024-02-03 16:00,Success Blueprint,,,,XtlS9ePaBdLpvky_r-2nfw,20,False,,,
Vaincre la Procrastination,youtube,www.youtube.com/watch?v=r2JBJOpM1rs,r2JBJOpM1rs,https://www.youtube.com/watch?v=r2JBJOpM1rs,Howto & Style,594,174,476,564,,,28,3.409300088882446,2.460400104522705,2.268800020217895,,,14,26,27,,,27,1,,,,,,,,,,,,davy_meditation,https://www.tiktok.com/@davy_meditation,,,2024-03-15 19:30,davy harsanyi,2340,FR,General Interest,I0VtCJg3wL-F5drPB5OHsg,19,False,,,
"Mom believes in my homework hustle, little does she know it's a procrastination masterpiece. 🙊📚",youtube,www.youtube.com/watch?v=tjqNf4JeKEw,tjqNf4JeKEw,https://www.youtube.com/watch?v=tjqNf4JeKEw,Education,1145,588,815,1048,1136,,28,0.6431000232696531,0.9354000091552731,1.04009997844696,1.206500053405761,,9,17,23,27,,28,0,,,,,,,,,,,https://www.facebook.com/1940990539467566?brand_redir=DISABLE,brainscapenow,https://www.tiktok.com/@brainscape,,"Entertainment,Film",2024-02-29 06:00,Brainscape,8120,US,Gaming,zA7yXrHfZFdGe6p-GTgLtw,6,False,,,
Anyone else? #MemeCut #procrastination #cosplay #crafting #sewing #cosplayers #cosplaycrafting,youtube,www.youtube.com/watch?v=mqYam51VTwE,mqYam51VTwE,https://www.youtube.com/watch?v=mqYam51VTwE,Entertainment,2568,,2562,2565,2567,2568,28,,0.5076000094413751,0.535799980163574,0.573499977588653,0.5925999879837031,,29,29,29,28,28,0,,,,,,,,,,,,,,,"Entertainment,Film",2024-02-02 19:05,Angelic Eggs,,,,cxepx08NgVp3jnFEUdplZw,11,False,,,
The Art of Creative Procrastination,youtube,www.youtube.com/watch?v=LXavXaPeXH4,LXavXaPeXH4,https://www.youtube.com/watch?v=LXavXaPeXH4,Education,128,,,,,,28,,,,,,,,,,,26,2,,,,,,,,,,,,diimejii,https://www.tiktok.com/@diimejii,,Knowledge,2024-02-01 16:16,Oladimeji Ajegbile,2740,GB,Business,xIrGMvDUxMoHAL8zEaVfxQ,590,False,,,
Procrastination Station Nation  - Arena Breakout,youtube,www.youtube.com/watch?v=pdnY8bZPm0A,pdnY8bZPm0A,https://www.youtube.com/watch?v=pdnY8bZPm0A,Gaming,410,,,,,,28,,,,,,,,,,,28,0,,,,,,,,,,,,,,,"Action-adventure game,Action game,Video game culture",2024-02-11 08:07,Grimmity,1100,US,General Interest,pke42G3efdBAoIlx7yVEgg,12829,True,,,
#procrastination,youtube,www.youtube.com/watch?v=4qu_t6tZSTI,4qu_t6tZSTI,https://www.youtube.com/watch?v=4qu_t6tZSTI,People & Blogs,2630,,,1981,2320,,28,,,0.478500008583068,0.519800007343292,,,,20,24,,22,6,,,,,,,,,,,,,,,Lifestyle,2024-03-04 19:59,Saanvi Nayak,,,,pgx1eKWEePeNRjgktZKz2w,16,False,,,
🤯TEMOIGNAGE TRISTE//LA TIEDEUR ET LA PROCRASTINATION ONT FAIT ATTERIR CETTE FEMME EN ENFER😱,youtube,www.youtube.com/watch?v=T1y0xQkQV6U,T1y0xQkQV6U,https://www.youtube.com/watch?v=T1y0xQkQV6U,People & Blogs,1209,581,740,817,1016,,28,1.312800049781799,1.095700025558471,1.102200031280517,1.088099956512451,,18,18,19,22,,26,2,,,,,,,,,,,,,,,"Religion,Society",2024-03-06 12:21,UMUCO WERA TV,130000,US,People & Blogs,wFam05QpDhm27_c2tdMplg,576,False,,,
the procrastination is real 😅 Oops #gymmotivation #gymlife,youtube,www.youtube.com/watch?v=3e0m_kIML7s,3e0m_kIML7s,https://www.youtube.com/watch?v=3e0m_kIML7s,Music,1881,1841,1844,1845,1845,1862,28,0.644500017166137,0.6901999711990351,0.7330999970436091,0.7863000035285951,0.8173000216484071,28,28,28,28,28,27,1,,,,,,,,,,,,,https://www.tiktok.com/@24kaylee.roberts,,"Health,Lifestyle,Physical fitness",2023-12-28 01:41,Kaylee Lynn,1040,US,General Interest,I5q-xkNURAm1QQGLYQYCRA,11,False,,,
From Procrastination To Purpose | Pastor Lynch Anastacio,youtube,www.youtube.com/watch?v=ZcXCiwjlQHw,ZcXCiwjlQHw,https://www.youtube.com/watch?v=ZcXCiwjlQHw,Nonprofits & Activism,541,,,451,473,,28,,,,,,,,26,26,,28,0,,,,,,,,,,,,,,,Religion,2024-03-02 15:35,The Church of God Sabbath-Keeping Toronto,2160,CA,General Interest,jVUWLpGEhZDhYClDIF7Vpw,13614,True,,,
#ai #aiart #metal #ironmaiden - Conquer procrastination in baby bites → 🍪🔧👷‍♂️,youtube,www.youtube.com/watch?v=JjRE4i2c93w,JjRE4i2c93w,https://www.youtube.com/watch?v=JjRE4i2c93w,Entertainment,77,,,,,,28,,,,,,,,,,,28,0,,,,,,,,,,,,,,,"Music,Rock music",2024-02-25 23:07,Guides to Power,4360,US,General Interest,16e3H9KuXr_RVu9jiIxVrA,28,False,,,
Overcoming procrastination was one of my biggest life challenges. www.youtube.com/@unlocktheday,youtube,www.youtube.com/watch?v=BfqiuW0TUvM,BfqiuW0TUvM,https://www.youtube.com/watch?v=BfqiuW0TUvM,People & Blogs,460,,,,,,28,,,,,,,,,,,26,2,,,,,,,,,,,,livin_life_inspired,https://www.tiktok.com/@unlock_the_day,,Health,2024-02-21 17:08,UNLOCKTHEDAY,3790,US,General Interest,bK0txRJl_Xqbd4fS5KArQQ,58,False,,,
STEP BY STEP simple strategy to BEAT PROCRASTINATION,youtube,www.youtube.com/watch?v=vvofF7zDoMQ,vvofF7zDoMQ,https://www.youtube.com/watch?v=vvofF7zDoMQ,Education,1154,,,1023,1151,1153,27,,,1.215999960899353,1.336599946022033,1.279600024223327,,,26,30,27,25,2,,,,,,,,,,,,,,,,2024-01-11 03:47,Daniel Kim,,,,VKmfHthJBDJhxP7svY1wDw,11,False,,,
Procrastination | @smartagozie,youtube,www.youtube.com/watch?v=R5ByBrEBgTQ,R5ByBrEBgTQ,https://www.youtube.com/watch?v=R5ByBrEBgTQ,People & Blogs,158,,,,,,27,,,,,,,,,,,17,10,,,,,,,,,,,https://www.facebook.com/2242535859400855?brand_redir=DISABLE,fortunatefilmz,https://www.tiktok.com/@fortunatefilmz,,Lifestyle,2024-03-14 21:19,FORTUNATEFILMZ,95100,NG,People & Blogs,vFVS2oRigVRO91nFomkwXQ,115,False,,,
Vence la Procrastinación y Potencia tu Autoeficacia #psicologia #productividad #procrastination,youtube,www.youtube.com/watch?v=nfSpUtqPW8U,nfSpUtqPW8U,https://www.youtube.com/watch?v=nfSpUtqPW8U,People & Blogs,395,,,,,,27,,,,,,,,,,,17,10,,,,,,,,,,,,,,,"Health,Lifestyle",2024-01-20 17:00,Psicología con Nieves,,,,Jy85RPScsl5dLxzEDy3D2g,60,False,,,
Too busy being in a silly goofy mood #procrastination #contentcreator #editing,youtube,www.youtube.com/watch?v=c81BEc0_Ktc,c81BEc0_Ktc,https://www.youtube.com/watch?v=c81BEc0_Ktc,Gaming,1798,,1767,1781,1792,,27,,0.586300015449523,0.718500018119812,0.7570999860763551,,,23,27,27,,23,4,,,,,,,,,,,,,,,Entertainment,2024-03-04 15:22,VennieKey,,,,WWfj_Thr0VhovSS_m-_Lsg,6,False,,,
The Reason For Habit of Procrastination | How to Overcome Procrastination & Laziness in Telugu | STV,youtube,www.youtube.com/watch?v=ZAK7Vyz9q24,ZAK7Vyz9q24,https://www.youtube.com/watch?v=ZAK7Vyz9q24,People & Blogs,904,624,747,774,861,898,27,1.290199995040893,1.217000007629394,1.248299956321716,1.444300055503845,1.634099960327148,19,20,20,24,27,24,3,,,,,,,,,,,,,,,Society,2023-12-28 12:30,Suman TV Motivation Life,52000,IN,Film & Movies,u9I-2ZWBSci5UZUKYFr_7Q,869,False,,,
Breaking the Habit of Procrastination: A 4-Step Strategy,youtube,www.youtube.com/watch?v=9EZcO_zB8Fg,9EZcO_zB8Fg,https://www.youtube.com/watch?v=9EZcO_zB8Fg,People & Blogs,2413,,2334,2380,2410,2413,27,,0.499500006437301,0.517700016498565,0.568700015544891,0.6080999970436091,,26,26,27,27,27,0,,,,,,,,,,,,,,,,2024-02-03 18:17,Motivation4U,,,,UULHt3f3aRshouejSxgVPA,39,False,,,
Shop Cleanup and Procrastination #procrastination #cleanup #shop #garage #loveyourjourney #excited,youtube,www.youtube.com/watch?v=aQX8rcTuSho,aQX8rcTuSho,https://www.youtube.com/watch?v=aQX8rcTuSho,People & Blogs,529,523,524,522,527,,27,1.944499969482421,2.063100099563598,2.178999900817871,2.57450008392334,,24,24,24,27,,22,5,,,,,,,,,,,https://www.facebook.com/460453447380564?brand_redir=DISABLE,,https://www.tiktok.com/@son_of_a_fink,,Lifestyle,2024-03-06 10:20,Son of a Fink,3420,US,"Cars, Trucks & Racing",0-TXqFfVO5kcM-e1ueJgNw,36,False,,,
Mastering Productivity: Overcoming Laziness and Procrastination,youtube,www.youtube.com/watch?v=mm_h817YKcA,mm_h817YKcA,https://www.youtube.com/watch?v=mm_h817YKcA,People & Blogs,328,,,,,,27,,,,,,,,,,,22,5,,,,,,,,,,,,,,,"Health,Lifestyle",2023-12-26 17:18,Zitenix,,,,5DOv8zC5RIPYp000vVseBQ,388,False,,,
"How to exit your lazy girl era | how to overcome procrastination: productive, motivated & confident",youtube,www.youtube.com/watch?v=z34cFQ19dwM,z34cFQ19dwM,https://www.youtube.com/watch?v=z34cFQ19dwM,People & Blogs,224,,,,,,27,,,,,,,,,,,17,10,,,,,,,,,,,,,,,Lifestyle,2024-02-21 17:26,I Am Natasia Jay,,,,SxMFfoOEns621uLGJ-d8UQ,329,False,,,
Procrastination vs Laziness | How to tell if you're lazy,youtube,www.youtube.com/watch?v=Hcp0-I8pnEk,Hcp0-I8pnEk,https://www.youtube.com/watch?v=Hcp0-I8pnEk,People & Blogs,1547,,,1445,1542,1547,27,,,0.8199999928474421,0.8888000249862671,0.9484999775886531,,,25,27,27,27,0,,,,,,,,,,,,,,,,2024-02-09 14:30,For Greater Glory Life Coaching,,,,3K-WDhDSebNtoZEiJC8dew,13,False,,,
Chronic procrastinator problems #therian #silly #homework #procrastination #silly,youtube,www.youtube.com/watch?v=uo5W5BHHc1w,uo5W5BHHc1w,https://www.youtube.com/watch?v=uo5W5BHHc1w,People & Blogs,664,626,630,635,643,664,27,1.631399989128112,1.7237999439239502,1.80840003490448,1.993899941444397,2.221999883651733,24,24,24,25,27,27,0,,,,,,,,,,,,,,,"Health,Lifestyle",2024-01-23 07:05,mAwc3yb0y,4210,US,General Interest,drHkOAjVZR5Y8wdwww1dgw,10,False,,,
EFT Tapping for Procrastination - Tapping Script!,youtube,www.youtube.com/watch?v=D1Uba9BLDkg,D1Uba9BLDkg,https://www.youtube.com/watch?v=D1Uba9BLDkg,Howto & Style,210,,,,,,27,,,,,,,,,,,17,10,,,,,,,,,,,,,,,"Health,Lifestyle",2024-02-17 12:15,Stefan Gonick EFT Practitioner,32300,US,General Interest,duWXdlFbijBEeDldVsxLRQ,1636,False,,,
How To Overcome Procrastination | #procrastination #lazinessmotivation #chandrachandrasekhar #shorts,youtube,www.youtube.com/watch?v=nbCmvyZ5AQg,nbCmvyZ5AQg,https://www.youtube.com/watch?v=nbCmvyZ5AQg,People & Blogs,589,,,,,,27,,,,,,,,,,,27,0,,,,,,,,,,,,,,,,2024-03-20 08:30,Chandra Chandrasekhar,263000,IN,Business,noNJfs-zso_fIPuaj_8-wQ,54,False,,,
"How to Be Productive: BEST Productivity Tips, Beating Procrastination & Mastering Self Discipline",youtube,www.youtube.com/watch?v=PwdO9ifotZA,PwdO9ifotZA,https://www.youtube.com/watch?v=PwdO9ifotZA,People & Blogs,677,,,465,544,665,27,,,,,,,,19,21,27,24,3,,,,,,,,,,,,,,,Lifestyle,2023-12-24 17:00,Secluded Thoughts,,,,x8i95aU8cSV6-_uBr4Ns2w,1377,False,,,
A DIY Rain Barrel & Serious Procrastination,youtube,www.youtube.com/watch?v=T2FZA4Ijwio,T2FZA4Ijwio,https://www.youtube.com/watch?v=T2FZA4Ijwio,Entertainment,137,,,,,,26,,,,,,,,,,,18,8,,,,,,,,,,,,,,,"Hobby,Lifestyle",2024-03-04 23:00,Railhead Ranch,2070,US,General Interest,bYwbgTQ-LLP9MG55lX5A4A,491,False,,,
"""procrastination"" | a short film by Georgia Doble",youtube,www.youtube.com/watch?v=zTvu1K6rKEk,zTvu1K6rKEk,https://www.youtube.com/watch?v=zTvu1K6rKEk,People & Blogs,324,,,,,,26,,,,,,,,,,,26,0,,,,,,,,,,,,,,,Film,2024-02-16 11:48,Second Perspective,,,,lcFgbgSBWGQbgZAg4ueGdQ,152,False,,,
Seize Unexpected Opportunities To Conquer Procrastination! #ebay #ebaycommunity #resellingpodcast,youtube,www.youtube.com/watch?v=CbqL2bRx2g4,CbqL2bRx2g4,https://www.youtube.com/watch?v=CbqL2bRx2g4,People & Blogs,890,,825,837,852,877,26,,1.101899981498718,1.154299974441528,1.277099967002868,1.425300002098083,,20,20,21,23,25,1,,,,,,,,,,,,,,,Lifestyle,2023-12-31 15:00,eBay Power Hour Podcast,,,,CQT0joI7qmq1dXga-rP8uA,52,False,,,
No More Procrastination #morningmotivation #dontwait #lofihiphop #chillhop,youtube,www.youtube.com/watch?v=WBAup5oXFPM,WBAup5oXFPM,https://www.youtube.com/watch?v=WBAup5oXFPM,People & Blogs,311,,,,,,26,,,,,,,,,,,23,3,,,,,,,,,,,https://www.facebook.com/110551976178?brand_redir=DISABLE,blackzeusx,https://www.tiktok.com/@blackzeusx,,"Hip hop music,Music",2024-01-23 13:36,Mandella Eskia,1060,US,Music & Dance,cD8FwGhOi2gDvaMSgy9EaA,46,False,,,
How to Destroy Procrastination #shorts #timemanagement #productivityhacks,youtube,www.youtube.com/watch?v=gsfJDm8t9XI,gsfJDm8t9XI,https://www.youtube.com/watch?v=gsfJDm8t9XI,Film & Animation,1335,1329,1330,1332,1332,1335,26,0.8220000267028801,0.87660002708435,0.9251000285148621,0.9908000230789181,1.058500051498413,26,26,26,26,26,25,1,,,,,,,,,,,,,,,Entertainment,2024-02-06 15:36,Goodboy Films,294,US,General Interest,Kgk-62Zf2f-sSdZt9E3SBQ,12,False,,,
